address.city.example,New York,1
address.city.label,City,1
address.city.length,Your city must be 100 characters or less,1
address.city.required,Please enter your city,1
address.company.example,AAA Sales,1
address.company.label,Company,1
address.company.length,Your company must be 100 characters or less,1
address.country.label,Country,1
address.country.length,Your country must be 100 characters or less,1
address.country.required,Please enter your country,1
address.cs.1,"Please select one of the State/Province options. If Outside U.S., select 'Other (Non US)'",1
address.cs.10,*State/Province:,1
address.cs.12,*Zip:,1
address.cs.13,Please enter your first name,1
address.cs.14,Please enter your last name,1
address.cs.15,Please enter your phone number,1
address.cs.16,Please enter your street address,1
address.cs.17,Please enter your city,1
address.cs.18,Please enter your zipcode,1
address.cs.2,*First Name:,1
address.cs.20,Please select the expiration month.,1
address.cs.21,Please select the expiration year.,1
address.cs.23,*Name On Card:,1
address.cs.24,Please enter the name on the credit card,1
address.cs.25,*Credit Card Number:,1
address.cs.26,Please enter credit card number with no spaces,1
address.cs.27,Please enter a valid credit card number,1
address.cs.29,Please enter the credit card verification code with no spaces. This number can be found printed on the back side of your card,1
address.cs.3,*Last Name:,1
address.cs.30,Please enter a valid credit card validation code,1
address.cs.31,*Card Type:,1
address.cs.32,CARD TYPE,1
address.cs.33,*Expiration Date:,1
address.cs.34,MONTH,1
address.cs.35,YEAR,1
address.cs.4,*Phone:,1
address.cs.49,Nick Name:,1
address.cs.5,Company:,1
address.cs.53,Country:,1
address.cs.54,Credit Card,1
address.cs.55,Unknown,1
address.cs.56,Residential,1
address.cs.57,Commercial,1
address.cs.58,Address Type:,1
address.cs.59,Card Start Date:,1
address.cs.6,*Address1:,1
address.cs.61,Card Issue Number:,1
address.cs.63,"(if shown, Switch/Solo only)",1
address.cs.64,"(if shown, enter in MMYY format)",1
address.cs.65,Add Address,1
address.cs.66,Save Edited Address,1
address.cs.67,Delete This Address,1
address.cs.68,Cancel,1
address.cs.7,Address2:,1
address.cs.8,Suite:,1
address.cs.9,*City or APO/AFO:,1
address.deleteconfirm, Are you sure you want to delete this address?,1
address.editaddress,Edit Address,1
address.editbilling,Edit Billing Address,1
address.editshipping,Edit Shipping Address,1
address.makeprimarybilling,Make Primary Billing,1
address.makeprimaryshipping,Make Primary Shipping,1
address.name.example,John Smith,1
address.name.label,Name,1
address.name.length,Your name must be 200 characters or less,1
address.name.required,Please enter your name,1
address.nickname.example,Mom's house,1
address.nickname.label,Nick Name,1
address.nickname.length,Your nick name for this address must be 100 characters or less,1
address.phone.example,(541) 867-5309,1
address.phone.format,Please enter a valid phone number,1
address.phone.label,Phone,1
address.phone.length,Your phone number must be 25 characters or less,1
address.phone.required,Please enter your phone number,1
address.postalcode.label,Postal Code,1
address.region.label,Region/County/Province,1
address.residenceType.required,Please choose your address type,1
address.state.defaultoption,Choose State/Province,1
address.state.label,State,1
address.state.length,Your state must be 100 characters or less,1
address.state.required,Please enter your state,1
address.suite.example,Suite 42,1
address.suite.label,Suite,1
address.suite.length,Your suite must be 50 characters or less,1
address.type.label,Address Type,1
address.validation.errormsg,Address is not valid:,1
address.zip.example,90210,1
address.zip.invalid,Please make sure you have entered a valid postal code,1
address.zip.label,Zip,1
address.zip.length,Your postal code must be 10 characters or less,1
address.zip.required,Please enter your postal code,1
addtocart.entervalidquantity,Please enter a valid quantity,1
addtocart.error,Your item was not added to the cart because of an error,1
addtocart.errortryagain,Add to cart failed. Please try that again,1
addtocart.productunavailable,The specified product is not available,1
addtocart.requireslogin,You must login to perform this action.,1
addtocart.sessiontimeout,Your session has timed out. Please login again.,1
addtocart.success,Item successfully added to cart.,1
addtocart.successful,This item was successfully added to your cart,1
addtowish.error,Your item was not added to the wishlist because of an error,1
adhoccharge.aspx.1,No Order Number or Customer ID Specified!,1
adhoccharge.aspx.10,*Name On Card:,1
adhoccharge.aspx.11,Your gateway requires credit card information to perform an ad-hoc charge or refund!,1
adhoccharge.aspx.12,Your gateway does NOT require credit card information to perform ad-hoc refunds!<br/>Card Number is required for ad-hoc charges!,1
adhoccharge.aspx.13,This customer has chosen to NOT store their credit card information!,1
adhoccharge.aspx.14,Credit card information was not stored with this order (as specified by your site settings)!,1
adhoccharge.aspx.15,CV2:,1
adhoccharge.aspx.16,*Type of Transaction:,1
adhoccharge.aspx.17,Charge ,1
adhoccharge.aspx.18,Refund (Credit),1
adhoccharge.aspx.19,*Amount:,1
adhoccharge.aspx.2,New Order Was Successfully Created: Order #,1
adhoccharge.aspx.20,*Description of Transaction:,1
adhoccharge.aspx.21,Create New Order,1
adhoccharge.aspx.22,{0} is required for all this transaction. You may have to contact the customer to obtain this information,1
adhoccharge.aspx.24,*Card Number:,1
adhoccharge.aspx.25,*Expiration Date:,1
adhoccharge.aspx.26,Please enter the amount of the transaction.,1
adhoccharge.aspx.27,Customer Phone:,1
adhoccharge.aspx.28,Card Number must be numeric,1
adhoccharge.aspx.29,Card Number must be 16 digits,1
adhoccharge.aspx.3,"Error Creating New Order, Reason:",1
adhoccharge.aspx.30,Accept.js does not support ad-hoc charges.,1
adhoccharge.aspx.4,Please enter a description for this charge/refund,1
adhoccharge.aspx.5,"<b>AD/HOC CHARGE/REFUND, Related To Order: {0} </b><br/><br/>",1
adhoccharge.aspx.6,"This form will create a NEW order to either charge, or refund, the customer associated with this order, with the specified amount, and description",1
adhoccharge.aspx.7,Billing Address NOT found for customer! Cannot create ad-hoc order!,1
adhoccharge.aspx.8,Credit Card Number or Last 4 NOT found for customer! Cannot create ad-hoc order!,1
adhoccharge.aspx.9,Transaction ID:,1
admin.order.PromotionCode,Promotion Code,1
admin.orderframe.DownloadExpiredOn,Expired On,1
admin.orderframe.DownloadExpiresOn,Expires On,1
admin.orderframe.DownloadReleasedOn,Released On,1
admin.orderframe.DownloadReleaseItem,Release Download,1
admin.orderframe.QueryReleaseDownload,Are you sure you want to release this download?,1
AppConfig.AffiliateProgramName,Affiliate Program,1
AppConfig.BestSellersIntro,These are the top sellers on our site!,1
AppConfig.BestSellersTitle,Top Sellers,1
AppConfig.CartButtonPrompt,Add to Cart,1
AppConfig.CartPrompt,Shopping Cart,1
AppConfig.CategoryPromptPlural,Categories,1
AppConfig.CategoryPromptSingular,Category,1
AppConfig.ColorOptionPrompt,Color,1
AppConfig.CustomerEntersPricePrompt,Enter Donation Amount:,1
AppConfig.DistributorPromptPlural,Distributors,1
AppConfig.GenrePromptPlural,Genres,1
AppConfig.ManufacturerPromptPlural,Manufacturers,1
AppConfig.SectionPromptPlural,Departments,1
AppConfig.SectionPromptSingular,Department,1
AppConfig.SizeOptionPrompt,Size,1
AppConfig.VectorPromptPlural,Vectors,1
AppConfig.WishButtonPrompt,Add to Wishlist,1
AspDotNetStorefrontGateways.AuthorizeNet.Cim.ErrorMessage,An error occurred processing your request,1
AspDotNetStorefrontGateways.AuthorizeNet.Cim.PaymentProfileAlreadyExists,This card has already been saved to your wallet. Please edit the existing card.,1
Avalara.AddressValidate.AtLeastOneAddress,Please add at least one address,1
Avalara.AddressValidate.Exception,<br />Avalara Address Validation failed: Exception {0},1
Avalara.AddressValidate.FixAddressBeforeCheckout,<br />Please enter a valid address before continuing checkout or contact us for assistance.,1
Avalara.AddressValidate.ValidationFailed,<br />Avalara Address Validation Error: {0},1
bestsellers.aspx.3,There are no products to show...,1
bestsellers.aspx.4,Rank,1
bestsellers.aspx.5,Name,1
bestsellers.aspx.6,SKU,1
braintree.connectionerror,Connection to Braintree service failed.,1
braintree.creditcardunavailable,Our credit card processor is currently excperiencing difficulties.  Please try another payment method or contact us for assistance.,1
braintree.header,Enter your payment details,1
braintree.liabilityshiftfailed,"3dSecure verification failed, this order cannot be accepted.",1
cardinal.cs.1,Cardinal Lookup Call Failed,1
cardinal.cs.2,Error Invoking Cardinal Authentication - Session May Have Expired,1
cardinal.cs.3,Insufficient Input Data,1
cardinal.cs.4,Cardinal Authenticate Call Failed,1
cardinal.cs.5,Error Invoking Cardinal Authentication - Please Retry Credit Card Entry,1
cardinal_process.aspx.2,Bank verification was incomplete or canceled. Please retry credit card entry,1
cardinal_process.aspx.3,We were unable to verify your credit card. Please retry your credit card or choose a different payment type.,1
cart.updateitem.prompt,Update Item,1
categories.in.list.screenreader,Categories In List,1
checkout.AllowShipToDifferentThanBillTo,This store can only ship to the billing address,1
checkout.billingsameasshipping,Same as shipping address,1
checkout.checkoutstageerror,Please complete the required areas below before you place your order,1
checkout.continueoffsite,Continue to Payment,1
checkout.continueshoppingtext,"or <a href=""{0}"">continue shopping</a>",1
checkout.createaccount,Create Account,1
checkout.creditcard.header,Enter your credit card details,1
checkout.creditcard.security.indicator,"<i class=""fa fa-lock"" aria-hidden=""true""></i>",1
checkout.email.description,(For new and returning customers),1
checkout.email.label,Email,1
checkout.emptycart,Your shoppingcart is currently empty,1
checkout.enterpassword, Please enter a password,1
checkout.freeshippingnorateselection,This order has free shipping.,1
checkout.getestimate,Get Shipping Options,1
checkout.giftcard.apply,Apply,1
checkout.giftcard.doesnotexist,Gift card not found.,1
checkout.giftcard.example,Enter gift card,1
checkout.giftcard.label,Gift Card:,1
checkout.giftcard.required,Please enter a code,1
checkout.giftcard.setaddress,Address your gift cards,1
checkout.header.account,Account,1
checkout.header.billingandshipping,Billing And Shipping To,1
checkout.header.billingto,Billing To,1
checkout.header.giftcard,Gift Card Setup,1
checkout.header.ordernotes,Order Notes,1
checkout.header.orderoptions,Order Options,1
checkout.header.ordersummary,Order Summary,1
checkout.header.payingwith,Paying With,1
checkout.header.security.indicator,"<i class=""fa fa-lock"" aria-hidden=""true""></i>",1
checkout.header.shipping,Shipping,1
checkout.header.shippingto,Shipping To,1
checkout.header.shippingvia,Shipping Via,1
checkout.header.shoppingcart,Shopping Cart,1
checkout.hideoptions,Hide Options,1
checkout.indexpagetitle,Secure Checkout,1
checkout.last4,ending in,1
checkout.lessoptions,Less Options,1
checkout.loginoptional,We have an account for you if you would like to login.,1
checkout.loginrequired,We have an account for you. Please login.,1
checkout.moreoptions,More Options,1
checkout.nobillingrequired,No billing information required for this purchase,1
checkout.noshippingmethods,No shipping methods were found for your shipping address.,1
checkout.noshippingrequired,No shipping information required for this purchase,1
checkout.notyou,not you?,1
checkout.OffsiteCheckoutError,Please choose a payment method,1
checkout.offsites.billing.reverted,Your billing address has been reverted back to the required address for your payment selection.,1
checkout.offsites.shipping.reverted,Your shipping address has been reverted back to the required address for your payment selection.,1
checkout.ordernotes.save,Save,1
checkout.orderoptions.screenreader.text,Order options are in the next section,1
checkout.over13required,You Must Be Over 13 To Purchase or have Parental Consent,1
checkout.password.label,Password,1
checkout.passwordoptional.description,Enter a password if you would like to create an account,1
checkout.passwordrequired,Password is required to login,1
checkout.passwordrequired.description,Enter a password to create a new account,1
checkout.paymentmethodnotallowed,Invalid payment method!  Please choose another.,1
checkout.paypaltokenexpired,"The PaypalExpress checkout token has expired, please re-login to your PayPal account or checkout using a different method of payment.",1
Checkout.PlacingOrder,Placing Order...,1
checkout.promo.example,Enter code,1
checkout.promo.required,Please enter a code,1
checkout.purchaseordernumber.example,ABC-123,1
checkout.purchaseordernumber.label,Purchase Order #,1
checkout.saveemail,Save,1
checkout.saveorderoptions,Save,1
checkout.saveupsells,Add To Cart,1
checkout.shippingestimatornomethods,No shipping methods were returned. Try specifying more specific or different address data.,1
checkout.showshippingestimate,Get estimated shipping rates,1
checkout.signin,Login,1
checkout.storecc.label,Save My Credit Card Info,1
checkout.updatecart,Update Cart,1
Checkout.Updating,Updating...,1
checkout.wallet.calltoaction, Apply payment type,1
checkout.wallet.disabled,Wallets are not enabled.,1
checkout.wallet.expires, Expires,1
checkout.wallet.instruction, Or select a payment type from your wallet.,1
checkout.wallet.required, You need to select a payment type.,1
checkout.wallet.save,Save to your wallet?,1
checkoutaddress.chooseabillingaddress,Choose a billing address,1
checkoutaddress.chooseabillingandshippingaddress,Choose your shipping and billing address,1
checkoutaddress.chooseashippingaddress,Choose a shipping address,1
checkoutaddress.invalidzip,Invalid format of zip code:,1
checkoutaddress.invalidzip.international,Invalid format of postal code:,1
checkoutcard.aspx.1,Order - Credit Card Information:,1
checkoutcard.aspx.14,I agree to terms and conditions below,1
checkoutcard.aspx.6,Please Enter Your Credit Card Information Below:,1
checkoutcard_process.aspx.3,Card number does not match accepted card types or is entered incorrectly,1
checkoutcard_process.aspx.6,Invalid expiration date,1
checkoutcard_process.aspx.7,Invalid security code,1
checkoutpayment.aspx.1,Payment Information,1
checkoutpayment.aspx.15,"Please indicate your acceptance of the Terms and Conditions before proceeding. If you need assistance, please contact us.",1
checkoutpayment.aspx.2,Checkout is not allowed without a primary billing and shipping address. You may need to update your address book with updated billing and shipping address information.,1
checkoutpayment.aspx.20,Please select a valid payment method to continue checkout,1
checkoutpayment.aspx.26,Your MicroPay balance is insufficient for purchasing this order. <br />(<b>Your MicroPay Balance is {0}</b>),1
checkoutreview.aspx.25,Multiple Ship Addresses,1
checkoutreview.aspx.7,Place Order,1
checkoutshipping.AddressControl.City,City:,1
checkoutshipping.AddressControl.Country,Country:,1
checkoutshipping.AddressControl.PostalCode,Postal Code:,1
checkoutshipping.AddressControl.State,State:,1
checkoutshipping.aspx.1,Shipping Options,1
checkoutshipping.aspx.17,Please select a shipping method,1
checkoutshipping.aspx.18,All Free Shipping Items,1
checkoutshipping.aspx.2,Note: Orders Over {0} Would Qualify For Free {1} Shipping!,1
checkoutshipping.aspx.24,Your order qualifies for free shipping.,1
checkoutshipping.aspx.5,All Download Items,1
checkoutshipping.aspx.6,Promotion Has Free Shipping,1
checkoutshipping.aspx.7,All Orders Have Free {0} Shipping,1
checkoutshipping.aspx.8,{0} Customers Get Free Shipping,1
colorsizecombooutofstock.validate,"{1}, {3} is currently out of stock. Please select another {0}/{2} combination.",1
common.browse,Browse,1
common.change,Change,1
common.continue,Continue,1
common.cs.1,{0} Receipt,1
common.cs.10, (RECURRING AUTO-SHIP),1
common.cs.2,{0} Receipt (TEST MODE),1
common.cs.23,Price,1
common.cs.24,Add,1
common.cs.25,(read more...),1
common.cs.28,Yes,1
common.cs.29,No,1
common.cs.3, (REQUEST FOR QUOTE),1
common.cs.34,Quantity,1
common.cs.35,Discount,1
common.cs.4,{0} New Order Notification,1
common.cs.5,{0} New Order Notification (TEST MODE),1
common.cs.6, (RECURRING AUTO-SHIP),1
common.cs.61,Submit,1
common.cs.62,more...,1
common.cs.67,Call to order - xxx-xxx-xxxx,1
common.cs.7,Receipt,1
common.cs.70,Customization Text,1
common.cs.71,Please select a {0}.,1
common.cs.73,Please enter your {0}.,1
common.cs.77,Add,1
common.cs.8,Download Instructions,1
common.cs.80,Please enter a number for the quantity,1
common.cs.82,Search:,1
common.cs.83,Sizes & Colors In Stock,1
common.cs.85,The minimum allowed quantity for this product is {0},1
common.cs.88,No Shipping Required,1
common.cs.9,{0} Order Shipped,1
common.delete,Delete,1
common.edit,Edit,1
common.remove,Remove,1
common.save,Save,1
Common.VariantLabel,Options:,1
ContactUs.EmailAddress.Example,Your email address,1
ContactUs.EmailAddress.Label,Email Address,1
ContactUs.EmailAddress.Required,Your email address is required.,1
ContactUs.Message.Example,What can we help you with?,1
ContactUs.Message.Label,Message,1
ContactUs.Message.Required,Message is required.,1
ContactUs.Name.Example,Your first and last name,1
ContactUs.Name.Label,Your Name,1
ContactUs.Name.Required,Your first and last name are required.,1
ContactUs.Page.Header,Use the form below to send us a message,1
ContactUs.Page.Title,Contact Us,1
ContactUs.PhoneNumber.Example,Your phone number,1
ContactUs.PhoneNumber.Label,Phone Number,1
ContactUs.PhoneNumber.Required,Your phone number is required.,1
ContactUs.Subject.Example,Email subject,1
ContactUs.Subject.Label,Subject,1
ContactUs.Subject.Required,Email subject is required.,1
ContactUs.Test.Email,name@domain.com,1
ContactUs.Test.From,Curious Sue,1
ContactUs.Test.Message,Contact Us Test Message,1
ContactUs.Test.Phone,(555) 555-5555,1
ContactUs.Test.Subject,Contact Us Test Subject,1
createaccount.aspx.20,Please enter a password so you can login to this site at a later time,1
createaccount.aspx.75,Create Account,1
createaccount.aspx.78,I am over 13 years old,1
createaccount.aspx.79,Thank you for registering,1
createaccount.aspx.80,Passwords do not match.,1
createaccount.aspx.86,You have successfully created a new account,1
createaccount.aspx.91,*Confirm email address:,1
createaccount_process.aspx.1,That EMail Address is Already Used By Another Customer,1
createaccount_process.aspx.3,P.O. Box ship-to addresses are not supported. Please enter a full street residential or commercial address. Thanks,1
creditCardDetails.cardCvc.example,e.g. 123,1
creditCardDetails.cardCvc.label,Credit Card Verification Code,1
creditCardDetails.cardCvc.length,Your credit card verification code must be 10 characters or less,1
creditCardDetails.cardCvc.required,Please enter the credit card verification code with no spaces,1
creditCardDetails.cardExpirationDate.example,e.g. 01/27,1
creditCardDetails.cardExpirationDate.inThePast,Your credit card expiration date is in the past. Please enter an unexpired card.,1
creditCardDetails.cardExpirationDate.invalid,Please enter your card expiration date as mm / yy,1
creditCardDetails.cardExpirationDate.label,Card Expiration Date,1
creditCardDetails.cardExpirationDate.length,Your card expiration date must be 10 characters or less,1
creditCardDetails.cardExpirationDate.required,Card expiration date is missing or invalid,1
creditCardDetails.cardExpirationMonth.example,e.g. 07,1
creditCardDetails.cardExpirationMonth.label,Card Expiration Month,1
creditCardDetails.cardExpirationYear.example,e.g. 2020,1
creditCardDetails.cardExpirationYear.label,Card Expiration Year,1
creditCardDetails.cardIssueNumber.example,e.g. 1234,1
creditCardDetails.cardIssueNumber.label,Card Issue Number,1
creditCardDetails.cardIssueNumber.length,Your card issue number must be 25 characters or less,1
creditCardDetails.cardIssueNumber.required,Please enter a card issue number,1
creditCardDetails.cardName.example,e.g. Jane Doe,1
creditCardDetails.cardName.label,Name on Card,1
creditCardDetails.cardName.length,Your card name must be 100 characters or less,1
creditCardDetails.cardName.required,Please enter the name on the credit card,1
creditCardDetails.cardNumber.example,e.g. 1234 5678 9012 3456,1
creditCardDetails.cardNumber.format,Please enter a valid credit card number,1
creditCardDetails.cardNumber.label,Credit Card Number,1
creditCardDetails.cardNumber.length,Your card number must be 300 characters or less,1
creditCardDetails.cardNumber.required,Please enter a credit card number,1
creditCardDetails.cardStartDate.example,e.g. 05/29,1
creditCardDetails.cardStartDate.invalid,Please enter your card start date as mm / yy,1
creditCardDetails.cardStartDate.label,Card Start Date,1
creditCardDetails.cardStartDate.length,Your card start date must be 10 characters or less,1
creditCardDetails.cardStartDate.required,Card start date is missing or invalid,1
creditCardDetails.cardType.example,e.g. Visa,1
creditCardDetails.cardType.invalid,Invalid card type,1
creditCardDetails.cardType.label,Card Type,1
creditCardDetails.cardType.length,Your card type must be 25 characters or less,1
creditCardDetails.cardType.required,Please select the type of credit card you are using,1
creditCardDetails.postalCode.example,e.g. 90210,1
creditCardDetails.postalCode.label,Postal Code,1
cst_account_process.aspx.1,Password Change,1
cst_account_process.aspx.2,"The Customer's Password Has NOT Been Changed! You do not have your mail server properly set up, so the password was not changed because there would be no way to communicate it to the customer.",1
cst_account_process.aspx.3,"The Customer's Password Has Been Changed, and they have been emailed their new password, which they must now change after their next login!",1
customerentersprice.validate,Please enter a {0} greater than zero,1
default.aspx.1,Welcome to {0},1
default.aspx.3,News and Announcements!,1
download.aspx.1,Your Downloads,1
download.aspx.10,Expired On,1
download.aspx.11,You have no available downloads.,1
download.aspx.12,You have no pending downloads.,1
download.aspx.13,You have no expired downloads.,1
download.aspx.14,Download,1
download.aspx.15,There was a problem with your download file.  Please contact customer service.,1
download.aspx.16,Does not expire,1
download.aspx.17,Warning: This order has download items delayed due to exceeding your MaxMind Threshold for downloads.,1
download.aspx.2,Available,1
download.aspx.3,Pending,1
download.aspx.4,Expired,1
download.aspx.5,Id,1
download.aspx.6,Name,1
download.aspx.7,Category,1
download.aspx.8,Available Until,1
download.aspx.9,Purchased On,1
driver.aspx.1,Validation is required to view this topic.,1
driver.aspx.2,Please enter the topic password:,1
driver.aspx.5,Submit,1
driver.aspx.6,Password is incorrect,1
echeck.accountnumber.example,123456789,1
echeck.accountnumber.label,Bank Account Number,1
echeck.accountnumber.length,Account number must be 17 characters or less,1
echeck.accountnumber.required,Account number is required,1
echeck.accounttype.example,"checking, savings, businessChecking",1
echeck.accounttype.label,Account Type,1
echeck.accounttype.required,Please select an account type,1
echeck.nameonaccount.example,John Smith,1
echeck.nameonaccount.label,Account Holder Name,1
echeck.nameonaccount.length,Name must be 22 characters or less,1
echeck.nameonaccount.required,Account holder name is required,1
echeck.routingnumber.example,123456789,1
echeck.routingnumber.label,ABA Routing Number,1
echeck.routingnumber.length,Routing number must be 9 characters or less,1
echeck.routingnumber.required,Your bank's routing number is required,1
EditAddress,Edit Address,1
editaddress.aspx.9,Save Edited Address,1
emailproduct.backtoproduct,"<i class=""fa fa-angle-left""></i> back to product page",1
emailproduct.from.address,This message has been sent to you from {0},1
emailproduct.from.format,Please enter a valid email for yourself,1
emailproduct.from.header,Message from sender:,1
emailproduct.from.name,Enter your email address:,1
emailproduct.from.privacy,Note: Your email address is used <i>only</i> to let the recipient know who sent the email and in case of transmission error. Neither your address nor the recipient's address will be used for any other purpose.,1
emailproduct.from.prompt,Your email address,1
emailproduct.from.required,Please enter your email address so the recipient knows who this is from,1
emailproduct.header,Email To A Friend,1
emailproduct.message.name,Add your own personal message:,1
emailproduct.message.prompt,This is my personal message,1
emailproduct.registrationrequired,You must be a registered user to view this product!,1
emailproduct.send,Send,1
emailproduct.success,Your email has been sent.,1
emailproduct.to.format,Please enter a valid email address for the recipient,1
emailproduct.to.name,Email this product information to:,1
emailproduct.to.prompt,Recipient email address,1
emailproduct.to.required,Please enter the email address of who you want this sent to,1
emailproduct.xmlpackage.clicktheurl,To view the product page click the following URL.,1
emailproduct.xmlpackage.invitation,They invited you to view the {0} Product.,1
gateway.amazonpayments.authorizationidnotfound,Amazon authorization id could not be found. Order was not created.,1
gateway.amazonpayments.captureidnotfound,Amazon capture id could not be found. Order was not captured.,1
gateway.amazonpayments.errorauthorizingorder,Error authorizing order. Order was not created.,1
gateway.amazonpayments.errorcapturingorder,Error capturing order. Order was not created.,1
gateway.amazonpayments.errorclosingorder,Error closing order. Order was not created.,1
gateway.amazonpayments.errorcompletingorderdetails,Error completing order details. Order was not created.,1
gateway.amazonpayments.errorconfirmingorder,Error confirming order. Order was not created.,1
