admin.feeds.ProductFeeds,Product Feeds,1
admin.feeds.StoreName,Store Name,1
admin.feeds.XMLPackage,XMLPackage,1
admin.gallery.DeleteImage,Delete Image,1
admin.giftcard.CannotUpdate,Couldn't update database:,1
admin.giftcard.CreateGiftCard,Create Gift Card,1
admin.giftcard.Disable,Are you sure you want to disable this Gift Card?,1
admin.giftcard.Disabled,Gift Card Was Disabled,1
admin.giftcard.Enable,Are you sure you want to enable this Gift Card?,1
admin.giftcard.Enabled,Gift Card Was Enabled,1
admin.giftcard.GiftCards,Manage Gift Cards,1
admin.giftcards.Action,Action,1
admin.giftcards.CreatedOn,Created On,1
admin.giftcards.InitialValue,Initial Value,1
admin.giftcards.RemainingAmount,Remaining Amount,1
admin.giftcards.SerialHeader,<span style='white-space: nowrap;'>Serial Number</span>,1
admin.giftcards.Usage,USAGE,1
admin.giftcards.UsageHistory,Usage History,1
admin.giftcardusage.ActivityReason,Activity Reason,1
admin.giftcardusage.AddFunds,Add Funds,1
admin.giftcardusage.AddUsage,Add Usage,1
admin.giftcardusage.Adjust,Adjust Gift Card:,1
admin.giftcardusage.Amount,By Amount:,1
admin.giftcardusage.Balance,Current Balance:,1
admin.giftcardusage.ByCustomer,By Customer,1
admin.giftcardusage.DecrementFunds,Decrement Funds,1
admin.giftcardusage.FundsAdded,The gift card balance has been increased,1
admin.giftcardusage.FundsDecremented,The gift card balance has been decremented.,1
admin.giftcardusage.giftcardnotfound,The gift card id can not be found.,1
admin.giftcardusage.OrderNumber,Order #,1
admin.giftcardusage.RecordDate,Record Date,1
admin.giftcardusage.Serial,Serial Number:,1
admin.giftcardusage.Usage,Gift Card Usage,1
admin.globalconfig.DoesNotExist,Attempted to access non-existent GlobalConfig: {0},1
admin.importProductPricing.FileToImport,Select a file to Import,1
admin.importProductPricing.ImportOK,Prices Imported OK.,1
admin.importProductPricing.InvalidFileType,Invalid File Type Submitted. {0},1
admin.importProductPricing.NothingToImport,There is nothing to import.,1
admin.importProductsFromExcel.ExcelInfo,Choose the local Excel file that you want to upload. This file must conform to our Excel Product Import File Format Specifications defined in the manual.<br />This file should be on your own computer.,1
admin.importProductsFromExcel.UploadError,File Upload Error: <br />{0},1
admin.importProductsFromXML.UploadError,Please select a File to Upload,1
admin.importProductsFromXML.XMLInfo,Choose the local XML file that you want to upload. This file must conform to our XML Product Import File Format Specifications defined in the manual.<br />This file should be on your own computer.,1
admin.importstringresourcefile1.ReloadReview,Reload Review,1
admin.importstringresourcefile1.UploadError,Couldn't upload file: {0},1
admin.importstringresourcefile1.UploadSuccessful,Upload successful. Click here to preview the recent upload information.,1
admin.importstringresourcefile2.Back,Back to Prompts,1
admin.importstringresourcefile2.BeginImport,Begin Import Processing,1
admin.importstringresourcefile2.BeginReload,Begin Reload Processing,1
admin.importstringresourcefile2.CancelReload,Cancel Reload,1
admin.importstringresourcefile2.Done,Done,1
admin.importstringresourcefile2.ErrorProcessingStrings,Error Processing Prompts: {0},1
admin.importstringresourcefile2.Good,<b>If the preview data below looks good:</b>,1
admin.importstringresourcefile2.NotImported,Not Imported (was already modified),1
admin.importstringresourcefile2.NotImportedDuplicate,Not Imported (existing duplicate),1
admin.importstringresourcefile2.ProcessingFile,Processing File: {0},1
admin.importstringresourcefile2.ReloadLocale,Reloading all prompts for locale: {0},1
admin.importstringresourcefile2.Row,Row,1
admin.importstringresourcefile2.Status,Status,1
admin.importstringresourcefile2.StoreID,Store ID,1
admin.importstringresourcefile2.StringValue,Prompt Value,1
admin.InvalidRequest.aspx.1,An error was encountered.  Please click the image above for a detailed error report.,1
admin.InventoryControl.DisplayOutOfStockProducts,Display in-stock/out-of-stock labels,1
admin.InventoryControl.EnterGreaterThan0,Please input number greater than 0 to enable this setting.,1
admin.InventoryControl.EntityInStockMessage,Label text when product is in stock,1
admin.InventoryControl.EntityOutOfStockMessage,Label text when product is below inventory threshold,1
admin.InventoryControl.Header.BottomSection,Kit Inventory Options,1
admin.InventoryControl.Header.BottomSection.Subtext,Use these settings to turn on out-of-stock messaging  for variants when they are used as kit items.  Note that 'out-of-stock' messages are not shown for kit items unless they are also variants.<br /><br />You can use these options to specify whether or not an 'out-of-stock' kit item can be ordered.,1
admin.InventoryControl.Header.MiddleSection,In-stock / Out-of-stock labels,1
admin.InventoryControl.Header.MiddleSection.EntityPages,"Labels on Product Listing pages (e.g. Category pages, etc.)",1
admin.InventoryControl.Header.MiddleSection.ProductPages,Labels on Product Detail pages,1
admin.InventoryControl.Header.MiddleSection.Subtext,In-stock / Out-of-stock labels appear only if the Behavior settings (above) allow products to appear on the page.,1
admin.InventoryControl.Header.TopSection,Behavior Based on Inventory levels,1
admin.InventoryControl.HideProductsWithLessThanThisInventoryLevel,Hide products with less than this inventory level,1
admin.InventoryControl.InputNumber,Please input number,1
admin.InventoryControl.KitItemOutOfStockSellAnyway,"'Out of stock but buy it anyway' label text",1
admin.InventoryControl.Kits.AllowSaleOfOutOfStock,"Allow purchase, even when out-of-stock",1
admin.InventoryControl.Kits.ShowOutOfStock,Show 'out-of-stock' labels,1
admin.InventoryControl.LimitCartInQuantityInHand,Limit cart to quantity on hand,1
admin.InventoryControl.OutOfStockThreshold,Out-of-stock label display threshold,1
admin.InventoryControl.ProductInStockMessage,Label text when product is in stock,1
admin.InventoryControl.ProductOutOfStockMessage,Label text when product is below inventory threshold,1
admin.InventoryControl.ProductPageOutOfStockRedirect,"Redirect to 'Page Not Found' if product is hidden",1
admin.InventoryControl.SendLowStockWarningsThreshold,What is your admin alert level (low stock warning)? (this is likely your re-order level),1
admin.InventoryControl.ShowInEntityPages,Show in-stock / out-of-stock labels,1
admin.InventoryControl.ShowInProductPages,Show in-stock / out-of-stock labels,1
admin.InventoryControl.Tooltip.DisplayOutOfStockProducts,"If enabled, 'Out-of-Stock' or 'In-stock' labels appear depending on product inventory levels. If the inventory is less than the 'Out-of-stock Label Display Threshold' value, 'Out-of-Stock' labels appear; otherwise, 'In-stock' labels will appear.",1
admin.InventoryControl.Tooltip.EntityInStockMessage,The label text which appears on product listing pages when a product's quantity is greater than the 'Out-of-Stock label display threshold.',1
admin.InventoryControl.Tooltip.EntityOutOfStockMessage,The label text which appears on product pages when a product's quantity is less than the 'Out-of-stock label display threshold.',1
admin.InventoryControl.Tooltip.HideProductsWithLessThanThisInventoryLevel,"Hides from all pages products whose inventory falls *below* the value you set here. For example, to hide all products with inventory of 5, set this value to 6. Set this value to -1 to show all products regardless of inventory level.",1
admin.InventoryControl.Tooltip.KitAllowOutOfStockPurchase,"If enabled, allows shoppers to purchase a kit item even when the kit item is out of stock.",1
admin.InventoryControl.Tooltip.KitItemOutOfStockSellAnyway,Label text which appears when you allow users to buy a kit item that is out of stock.,1
admin.InventoryControl.Tooltip.KitShowOutOfStock,"If enabled, 'Out-of-Stock' or 'In-stock' labels appear on product kit pages.",1
admin.InventoryControl.Tooltip.LimitCartInQuantityInHand,"If enabled, add-to-cart buttons display a warning if shoppers add quantity greater than inventory on-hand. Further, the quantity value reverts to quantity on hand, making it impossible for shoppers to add a greater quantity than you may have on hand. Disabling this setting turns off these limitations, enabling shoppers to order greater quantities than you may have on hand.",1
admin.InventoryControl.Tooltip.OutOfStockThreshold,The quantity *below* which an item is considered out-of-stock. Has no affect if 'Display in-stock/out-of-stock labels' is disabled.,1
admin.InventoryControl.Tooltip.ProductInStockMessage,The label text which appears on product pages when a product's quantity is greater than the 'Out-of-Stock label display threshold.',1
admin.InventoryControl.Tooltip.ProductOutOfStockMessage,The label text which appears on product pages when a product's quantity is less than the 'Out-of-stock label display threshold.',1
admin.InventoryControl.Tooltip.ProductPageOutOfStockRedirect,"If enabled, instead of showing an 'Out of Stock' message, 'hidden' product pages will redirect to a 404 'page not found' error pages. Be aware that search engines remove from their records such 404 pages, which will negatively affect search engine rankings. Enable this only for sites selling one-off or limited run products.",1
admin.InventoryControl.Tooltip.ShowInEntityPages,"If enabled, 'Out-of-Stock' or 'In-stock' labels appear on product listing pages (entities) such as category pages. Has no affect if 'Display in-stock/out-of-stock labels' is disabled.",1
admin.InventoryControl.Tooltip.ShowInProductPages,"If enabled, 'Out-of-Stock' or 'In-stock' labels appear depending on product inventory levels. If the inventory is less than the 'Out-of-stock Label Display Threshold' value, 'Out-of-Stock' labels appear; otherwise, 'In-stock' labels will appear.",1
admin.label.CustomerID,Customer ID,1
admin.label.CustomerName,Customer Name,1
admin.locales.CreateLocale,Create Locale,1
admin.locales.ManageLocales,Manage Locales,1
admin.localesettings.DefaultCurrency,Default Currency,1
admin.localesettings.DisplayOrder,Display Order,1
admin.localesettings.EditUpload,Edit/Upload,1
admin.localesettings.ExistingLocale,There is already another Locale with that name.,1
admin.localesettings.LocaleAdded,Locale Added,1
admin.localesettings.LocaleExists,Locale already exists,1
admin.localesettings.Sample,"(e.g. en-US, must be valid asp.net locale setting)",1
admin.localesettings.SelectCurrency,Select Currency,1
admin.LowStockHeader,The following products are below the inventory level you specified in the SendLowStockWarningsThreshold setting and may need to be reordered!,1
admin.LowStockWarningBody,"After a recent purchase, your store is running low on these products:",1
admin.LowStockWarningTitle,Low Stock Warning,1
admin.mailingtest.ConfigSavedSuccessfully,All settings saved successfully.,1
admin.mailingtest.ContactUsFromEmail,Contact Us form send from (E-Mail Address),1
admin.mailingtest.ContactUsFromName,Contact Us form send from (Name),1
admin.mailingtest.ContactUsToEmail,Contact Us form send to (E-Mail Address),1
admin.mailingtest.ContactUsToName,Contact Us form send to (Name),1
admin.mailingtest.EnterAdminEmail,Please enter the administrative e-mail address to which new order notifications are sent.,1
admin.mailingtest.EnterAdminEmailFrom,Please enter the administrative e-mail address from which new order notifications are sent.,1
admin.mailingtest.EnterContactUsFromEmail,Please enter the administrative e-mail address from which contact us requests are sent.,1
admin.mailingtest.EnterContactUsToEmail,Please enter the administrative e-mail address to which contact us requests are sent.,1
admin.mailingtest.EnterDNS,Please enter the DNS for your Mail Server,1
admin.mailingtest.EnterEmail,Please enter the e-mail address from which receipts are sent.,1
admin.mailingtest.EnterTCP,Please enter the TCP Port for your Mail Server (default is 25),1
admin.mailingtest.MailServerDNS,Mail Server DNS,1
admin.mailingtest.MailServerPassword,Mail Server Password (optional),1
admin.mailingtest.MailServerRequiresSSL,Mail Server Requires SSL,1
admin.mailingtest.MailServerTCP,Mail Server TCP Port,1
admin.mailingtest.MailServerUsername,Mail Server Username (optional),1
admin.mailingtest.NewOrderSendFromEmail,New Order Notifications send from (E-Mail Address),1
admin.mailingtest.NewOrderSendFromName,New Order Notifications send from (Name),1
admin.mailingtest.NewOrderSendToEmail,New Order Notifications send to (E-Mail Address),1
admin.mailingtest.NewOrderSendToName,New Order Notifications send to (Name),1
admin.mailingtest.ReceiptEmailSendsFrom,Receipt E-Mail sends from (E-Mail Address),1
admin.mailingtest.ReceiptEmailSendsFromName,Receipt e-mail sends from (Name),1
admin.mailingtest.ReceiptEmailsSendFrom,Receipt e-mails send from,1
admin.mailingtest.ReceiptEmailWithXML,Receipt e-mails send with XML Package,1
admin.mailingtest.SendNewOrderNotifications,Send New Order Notifications,1
admin.mailingtest.SendNewOrderWithXML,Send New Order Notifications send with XML Package,1
admin.mailingtest.SendReceiptEmail,Send Receipt E-Mails,1
admin.mailingtest.SendShippedEmails,Send Shipped E-Mails,1
admin.mailingtest.SendTest,Send Test,1
admin.mailingtest.SendTestContactUsEmail,Send Test Contact Us E-Mail,1
admin.mailingtest.SendTestOrderNotification,Send Test Order Notification,1
admin.mailingtest.SendTestReceipt,Send Test Receipt,1
admin.mailingtest.SendTestShippedEmail,Send Test Shipped E-Mail,1
admin.mailingtest.ShippedEmailsWithXML,Shipped e-mails send with XML Package,1
admin.mailingtest.TestAll,Test All,1
admin.manageratings.Comments,Comments,1
admin.manageratings.confirmdelete,Are you sure you want to permanently delete this rating?,1
admin.manageratings.Date,Date,1
admin.manageratings.HasBadWords,Has Bad Words,1
admin.manageratings.MarkedHelpful,Marked Helpful,1
admin.manageratings.MarkedUnhelpful,Marked Unhelpful,1
admin.manageratings.ProductID,Product ID,1
admin.manageratings.Rating,Rating,1
admin.menu.About,About,1
admin.menu.Affiliates,Affiliates,1
admin.menu.AppConfigParameters,Settings,1
admin.menu.BadWord,Manage BadWords,1
admin.menu.Categories,Categories,1
admin.menu.ChangeEncryptKey,Change EncryptKey,1
admin.menu.Configuration,Configuration,1
admin.menu.Content,Content,1
admin.menu.Countries,Manage Country Codes,1
admin.menu.CreateOrder,Create New Order,1
admin.menu.CreditCards,Credit Card Types,1
admin.menu.Currencies,Manage Currencies,1
admin.menu.CustomerAdd,Create Contact,1
admin.menu.CustomerLevels,Customer Levels,1
admin.menu.Customers,Contacts,1
admin.menu.customersMgr,Manage Contacts,1
admin.menu.databasemaintenance,Database Maintenance,1
admin.menu.DisplayOrder,Product Group Display Order,1
admin.menu.Distributors,Distributors,1
admin.menu.entities,Product Groups,1
admin.menu.EventHandlerParameters,Configure Event Handler,1
admin.menu.FailedTransactions,Failed Transactions,1
admin.menu.FraudOrders,Fraudulent Transactions,1
admin.menu.FullTextSearch,Setup Full-Text Search,1
admin.menu.GiftCards,Manage Gift Cards,1
admin.menu.GlobalConfigParameters,GlobalConfig Parameters,1
admin.menu.header,Dashboard,1
admin.menu.Help,Help,1
admin.menu.InventoryControl,Inventory Control,1
admin.menu.LocaleSettings,Manage Locales,1
admin.menu.Mailing,Mailing Manager,1
admin.menu.MailingTest,Setup E-Mail,1
admin.menu.Maintenance,Maintenance,1
admin.menu.ManageOrders,Manage Orders,1
admin.menu.Manufacturers,Manufacturers,1
admin.menu.marketing,Marketing,1
admin.menu.OnlineManual,Online Manual,1
admin.menu.OrderManage,View/Manage Orders,1
admin.menu.OrderOptions,Cart Upsells,1
admin.menu.OrderRecurring,Recurring Orders,1
admin.menu.OrderRecurringImport,Recurring Shipments,1
admin.menu.OrderRecurringPending,Recurring Orders,1
admin.menu.Orders,Orders,1
admin.menu.Payment,Payment,1
admin.menu.PaymentMethods,Payment Methods,1
admin.menu.PayPalCredit,Promote PayPal Credit,1
admin.menu.PriceExport,Export Prices to Excel/XML,1
admin.menu.PriceImport,Import Prices from Excel/XML,1
admin.menu.PricesInventory,Prices & Inventory,1
admin.menu.ProductImportExport,Import/Export,1
admin.menu.ProductLoadFromExcel,Excel Product Import,1
admin.menu.ProductLoadFromXml,XML Product Import,1
admin.menu.ProductMgr,Manage Products,1
admin.menu.Products,Products,1
admin.menu.ProductTypes,Product Types,1
admin.menu.Promotions,Manage Promotions,1
admin.menu.QuantityDiscounts,Quantity Discounts,1
admin.menu.quickstart,Getting Started,1
admin.menu.Rating,Manage Rating,1
admin.menu.Ratings,Manage Ratings,1
admin.menu.Reports,Reports,1
admin.menu.RunSQL,Run SQL,1
admin.menu.SalesPrompts,Sales Prompts,1
admin.menu.Sections,Departments,1
admin.menu.Shipping,Shipping,1
admin.menu.ShippingImportExport,Manage Carrier Tracking,1
admin.menu.ShippingRates,Shipping Calculation,1
admin.menu.Skins,Skins,1
admin.menu.SkinSelector,Manage Skins,1
admin.menu.States,Manage States/Provinces,1
admin.menu.storemappings,Store Mappings,1
admin.menu.stores,Manage Stores,1
admin.menu.StoreWide,Store Wide Maintenance,1
admin.menu.StringResources,Manage Prompts,1
Admin.Menu.TaxClass,Tax Classes,1
admin.menu.Taxes,Taxes,1
admin.menu.TaxZip,Tax by Zip Code,1
admin.menu.Topics,Manage Topics,1
admin.menu.viewsystemlog,View System Log,1
admin.menu.Wizard,Site Setup Wizard,1
admin.multiimage.ColorImage,Color\Image#,1
admin.multiimage.NoColorSelected,(No Color Selected),1
admin.multiimage.PageInfo,"Manage images for this product by image # and color. You can have up to 10 images for a product, and an image for each color, so this forms a 2 dimensional grid if images: image number x color. Each slot can have a separate picture. You should also load the image pic on the product page...that image is used by default for most page displays. These images are only used on the product page, when the user actively selects a different image number icon and/or color selection.",1
admin.multiimage.ProductPrompt,Product:,1
admin.multiimage.ResetConfim,Do you want to reset all fields to their starting values?,1
admin.multiimage.SizePrompt,Size:,1
admin.newentities.editDisplayOrder,Edit Display Order,1
admin.news.createNews,Create News,1
admin.news.ExpirationRequired,Expiration Date is Required,1
admin.news.HeadlineRequired,Headline is Required,1
admin.nolinktext,<i>(no data specified)</i>,1
admin.order.Affiliate,Affiliate:,1
admin.order.ChangeEmailError,"E-mail was changed, but the new address did not match an existing account so the order's CustomerID was not updated.",1
admin.order.Company,Company:,1
admin.order.CustomerEmail,Customer E-Mail:,1
admin.order.CustomerName,Customer Name:,1
admin.order.ForStore,For Store:,1
admin.order.ImpersonationNote,This order was placed for the customer by {0},1
admin.order.IsNewSet,The order has been marked as new,1
admin.order.NameSearch,"E-mail, Name, or Company:",1
admin.order.NotNewSet,The order has been marked as not new,1
admin.order.OrderIsNew,Order Is New:,1
admin.order.OrderNumberTransactionSubscriptionID,Order ID:,1
admin.order.PaymentMethod,Payment Method:,1
admin.order.ShipToState,Ship to State:,1
admin.order.SKU,SKU or Product/Variant Name:,1
admin.order.TransactionState,Transaction State:,1
admin.order.TransactionStateAuthorized,AUTHORIZED,1
admin.order.TransactionStateCaptured,CAPTURED,1
admin.order.TransactionStateForceVoided,FORCE VOIDED,1
admin.order.TransactionStateFraud,FRAUD,1
admin.order.TransactionStatePending,PENDING,1
admin.order.TransactionStateRefunded,REFUNDED,1
admin.order.TransactionStateVoided,VOIDED,1
admin.orderdetails.BillingAddress,Billing Address,1
admin.orderdetails.ChildOrders,Child Orders:,1
admin.orderdetails.ContainsRecurringItems,Contains Recurring Items: ,1
admin.orderdetails.CustomerInfo,Customer Details,1
admin.orderdetails.DebugInfo,Debug Details,1
admin.orderdetails.DeliveryInfo,Delivery Details,1
admin.orderdetails.DistributorInfo,Distributor Details,1
admin.orderdetails.DownloadFileLocation,Download File Location,1
admin.orderdetails.DownloadValidDates,Download Valid Dates,1
admin.orderdetails.echeck.payment.status.warning,"eCheck: Please confirm settlement status in Authorize.net console before shipping. eCheck funding may not complete for up to 6 business days.",1
admin.orderdetails.More,More,1
admin.orderdetails.OrderInfo,Order Details,1
admin.orderdetails.OrderStatus,Order Status,1
admin.orderdetails.PaymentInfo,Payment Details,1
admin.orderdetails.PreviousOrders,({0} total orders),1
admin.orderdetails.ProductDetails,Product Details,1
admin.orderdetails.Qty,Qty,1
admin.orderdetails.RegenerateReceipt,Regenerate Receipt,1
admin.orderdetails.RegisteredOn,Registered On:,1
admin.orderdetails.ReturnActions,Order Processing Actions:,1
admin.orderdetails.RTShippingRequest,RTShipping Request,1
admin.orderdetails.RTShippingResponse,RTShipping Response,1
admin.orderdetails.ShippingAddress,Shipping Address,1
admin.orderdetails.UpdateSuccessful,Updated,1
admin.orderdetails.ValidDecimal,Please enter a valid decimal in ##.## format.,1
admin.orderframe.3DSecureLookupResult,3D Secure Lookup Result:,1
admin.orderframe.AdjustOrderTotal,Adjust Order Total,1
admin.orderframe.AdjustWeight,Adjust Weight,1
admin.orderframe.AffiliateID,Affiliate ID:,1
admin.orderframe.AllDownloadItems,All Download Items:,1
admin.orderframe.AuthorizationCode,Authorization Code:,1
admin.orderframe.AuthorizationResult,Authorization Result:,1
admin.orderframe.AuthorizedOn,Authorized On:,1
admin.orderframe.AVSResult,AVS Result:,1
admin.orderframe.Capture,Capture,1
admin.orderframe.CapturedOn,Captured On:,1
admin.orderframe.CaptureTXCommand,Capture TX Command:,1
admin.orderframe.CaptureTXResult,Capture TX Result:,1
admin.orderframe.CardExpiration,Card Expiration:,1
admin.orderframe.CardinalAuthenticateResult,Cardinal Authenticate Result:,1
admin.orderframe.CardinalLookupResult,Cardinal Lookup Result:,1
admin.orderframe.CardIssueNumber,Card Issue Number:,1
admin.orderframe.CardNumber,Card Number:,1
admin.orderframe.CardStartDate,Card Start Date:,1
admin.orderframe.CardType,Card Type:,1
admin.orderframe.Carrier,Carrier: ,1
admin.orderframe.ChangeOrderEmail,Save Updated E-mail,1
admin.orderframe.ClearFraudFlag,Clear Fraud Flag,1
admin.orderframe.CreateAdhocChargeRefund,Create Ad-Hoc Charge / Refund,1
admin.orderframe.CustomerPhone,Customer Phone:,1
admin.orderframe.CustomerServiceNotes,CUSTOMER SERVICE NOTES (VISIBLE BY CUSTOMER:,1
admin.orderframe.DistributorEmailSentOn,Distributor E-Mail Sent On:,1
admin.orderframe.EditableHere,EDITABLE HERE:,1
admin.orderframe.FinalizationData,"FINALIZATION DATA (VISIBLE BY CUSTOMER: NO, EDITABLE HERE: NO)",1
admin.orderframe.ForceRefund,Mark as Refunded,1
admin.orderframe.ForceVoid,Mark as Voided,1
admin.orderframe.ForceVoidWarning,NOTE: This will mark the order as VOIDed in AspDotNetStorefront - but will NOT send any VOID calls to any Gateways.,1
admin.orderframe.FraudedOn,Frauded On:,1
admin.orderframe.GatewayAutoBillSubscriptionID,Gateway AutoBill Subscription ID:,1
admin.orderframe.GetMaxMind,Get MaxMind,1
admin.orderframe.GiftWPurchase,Gift,1
admin.orderframe.HasDistributorDropShipItems,Has Distributor Drop-Ship Items:,1
admin.orderframe.HasDownloadItems,Has Download Items:,1
admin.orderframe.HasMultipleShippingAddresses,Has Multiple Shipping Addresses:,1
admin.orderframe.LastFour,Last 4:,1
admin.orderframe.LineItemDiscount,Line Item Discount,1
admin.orderframe.LocaleSetting,Locale Setting:,1
admin.orderframe.MarkAsFraud,Mark As Fraud,1
admin.orderframe.MarkAsShipped,Mark As Shipped,1
admin.orderframe.MaxMindFraudExplanation,Explanation,1
admin.orderframe.MaxMindFraudScore,MaxMind Fraud Score:,1
admin.orderframe.Notes,Notes,1
admin.orderframe.NotStored,Not Stored,1
admin.orderframe.OpenNewReceiptWindowHere,View Receipt,1
admin.orderframe.OrderDate,Order Date:,1
admin.orderframe.OrderHistory,Order History:,1
admin.orderframe.OrderLevelDiscount,Order Level Discount,1
admin.orderframe.OrderNotes,"ORDER NOTES AS ENTERED BY CUSTOMER (VISIBLE BY CUSTOMER: YES, EDITABLE HERE: NO)",1
admin.orderframe.OrderNotFoundOrOrderHasBeenDeleted,ORDER NOT FOUND or ORDER HAS BEEN DELETED,1
admin.orderframe.OrderTotal,Order Total:,1
admin.orderframe.OrderWeight,Order Weight:,1
admin.orderframe.ParentOrder,Parent Order:,1
admin.orderframe.PrivateNotes,"PRIVATE NOTES (VISIBLE BY CUSTOMER: NO, MIGRATED FROM CUSTOMER RECORD ON ORDER CREATION, EDITABLE HERE: YES)",1
admin.orderframe.PromotionCode,Promotion Code,1
admin.orderframe.PromotionUsage,Promotion Usage:,1
admin.orderframe.QueryChange,Are you sure you want to update this order?,1
admin.orderframe.QueryMark,Are you sure you want to proceed?  This action cannot be undone.,1
admin.orderframe.QuerySendDistributorEmail,"Are you sure you want to send the distributor drop-ship e-mails for this order? This action will most likely cause the distributor to ship the items to the customer, so make sure you have cleared the order payment first!",1
admin.orderframe.QuerySendReceiptEmail,"Are you sure you want to send the receipt e-mail for this order? This action will send an e-mail with to the customer, so make sure you have cleared the order payment first!",1
admin.orderframe.Re,RE:,1
admin.orderframe.Reauthorize,Reauthorize,1
admin.orderframe.ReceiptEmailSentOn,Receipt E-Mail Sent On:,1
admin.orderframe.RecurringBillingSubscriptionCreateCommand,Recurring Billing Subscription Create Command:,1
admin.orderframe.RecurringBillingSubscriptionCreateResult,Recurring Billing Subscription Create Result:,1
admin.orderframe.Referrer,Referrer:,1
admin.orderframe.RefundedOn,Refunded On:,1
admin.orderframe.RefundTXCommand,Refund TX Command:,1
admin.orderframe.RefundTXResult,Refund TX Result:,1
admin.orderframe.RelatedOrder,Related Order:,1
admin.orderframe.RequestForQuote,REQUEST FOR QUOTE,1
admin.orderframe.ReSendDistributorEmails,Re-Send Distributor E-Mail(s),1
admin.orderframe.ReSendReceiptEmail,Re-Send Receipt E-Mail,1
admin.orderframe.ReSendToFedExShipManager,Re-Send To FedExShipManager,1
admin.orderframe.RTShipping,RTShipping:,1
admin.orderframe.RTShippingInfo,RT Shipping Info,1
admin.orderframe.SendDistributorEmails,Send Distributor E-Mail(s),1
admin.orderframe.SendReceiptEmail,Send Receipt E-Mail,1
admin.orderframe.SendToFedExShipManager,Send To FedExShipManager,1
admin.orderframe.SendTrackingNumber,Send Tracking Number,1
admin.orderframe.ShippedOn,Shipped On:,1
admin.orderframe.ShippingDiscount,Shipping Discount,1
admin.orderframe.ShippingMethod,Shipping Method:,1
admin.orderframe.ShippingPricePaid,Shipping Price Paid:,1
admin.orderframe.ShippingStatus,Shipping Status:,1
admin.orderframe.SignifydConsole,Review Case on Signifyd Console,1
admin.orderframe.SignifydStatus,Signifyd Disposition:,1
admin.orderframe.StopFutureBillingAndRefund,Stop Future Billing and Refund,1
admin.orderframe.TotalDiscount,Total Discount,1
admin.orderframe.TrackingNumber,Tracking Number: ,1
admin.orderframe.Transaction,Transaction:,1
admin.orderframe.TransactionCommand,Transaction Command,1
admin.orderframe.ViewedCardNumber,Viewed Card Number:,1
admin.orderframe.ViewedCardNumberOnOrderNumber,on Order Number: ,1
admin.orderframe.Void,Void,1
admin.orderframe.VoidedOn,Voided On:,1
admin.orderframe.VoidTXCommand,Void TX Command:,1
admin.orderframe.VoidTXResult,Void TX Result:,1
admin.orderoption.DeleteTooltip,Delete Cart Upsell,1
admin.orderOption.OptionName,Name,1
admin.orderOption.TaxClass,Tax Class,1
admin.orderoptions.ConfirmDelete,Are you sure you want to delete this cart upsell?,1
admin.orders.BulkPrinting.IsPrinted,Printed?,1
admin.orders.BulkPrinting.Items,Items,1
admin.orders.EndDate,End Date:,1
admin.orders.IsNew,New?,1
admin.orders.MaximumOrderTotal,Maximum Order Total:,1
admin.orders.MinimumOrderTotal,Minimum Order Total:,1
admin.orders.new,New:,1
admin.orders.printed,Printed:,1
admin.orders.PromotionCode,Promotion Code:,1
admin.orders.StartDate,Start Date:,1
admin.PageNotFound,Page not found.,1
admin.paypalreauthorder.CapturedOn,The payment for this order was already captured on {0}.,1
admin.paypalreauthorder.NotAuth,The transaction state ({0}) is not set to AUTH.,1
admin.paypalreauthorder.ReAuthorizeOrder,<b>REAUTHORIZE ORDER: {0}<b><br/><br/>,1
admin.paypalreauthorder.ReAuthorizeResponse,<br>ReAuthorize Response: <br/>{0}<br/><br/>,1
admin.primarybillingchanged,Primary Billing Address Changed,1
admin.primaryshippingchanged,Primary Shipping Address Changed,1
admin.printreceipts.ShippingMethod,SHIPPING METHOD: {0},1
admin.product.DefaultVariant,Default Variant Information:,1
admin.product.displayformatxmlpackage,Page Layout:,1
admin.product.IdSearch,ProductID,1
admin.product.NameSearch,Name,1
admin.product.ProductFeedDescription,Description without HTML - Ideal for Product Feeds,1
admin.product.SkuSearch,SKU,1
admin.product.variantgrid.CloneTooltip,Clone Variant,1
admin.product.variantgrid.UpdatedOrderAndDefault,Display order and default variant updated.,1
admin.productgrid.AddEditVariantTooltip,Add/Edit a Variant,1
admin.productgrid.CloneTooltip,Clone Product,1
admin.productgrid.DeleteConfirm,Are you sure you want to delete this product?,1
admin.productgrid.Deleted,has been deleted.,1
admin.productgrid.DeleteTooltip,Delete Product,1
admin.productgrid.NameTooltip,Click Here to Edit Item,1
admin.productgrid.ProductCloned,has been cloned and the new product has been set to unpublished.,1
admin.productgrid.ProductNotCloned,could not be cloned.,1
admin.productgrid.publish,Publish,1
admin.productgrid.Published,has been published.,1
admin.productgrid.PublishTooltip,Publish Product,1
admin.productgrid.UnDeleteConfirm,Are you sure you want to undelete this product?,1
admin.productgrid.UnDeleted,has been restored.,1
admin.productgrid.UnDeleteTooltip,Un-Delete Product,1
admin.productgrid.unpublish,Unpublish,1
admin.productgrid.UnPublished,has been un-published.,1
admin.productgrid.UnpublishTooltip,Un-Publish Product,1
admin.products.AddNew,Create Product,1
admin.producttype.addnew,Create Product Type,1
